OTHER	1E5	PcRebarManager	0
SHAPE	253	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	814.787,3312.886,6531.49	2749.787,3312.886,6531.49	1935	ByLayer	RHS150x100x4	-90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	814.787,3237.886,6481.49;2749.787,3387.886,6581.49		Ks_Shape
SHAPE	254	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	554.787,3312.886,6531.49	794.787,3312.886,6531.49	240	ByLayer	RHS150x100x4	-90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	554.787,3237.886,6481.49;794.787,3387.886,6581.49		Ks_Shape
SHAPE	255	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	509.787,8114.242,6531.49	750.287,8114.242,6531.49	240.5	ByLayer	RHS150x100x4	-90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	509.787,8039.242,6481.49;750.287,8189.242,6581.49		Ks_Shape
SHAPE	256	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	2669.787,10889.556,6531.49	2909.787,10889.556,6531.49	240	ByLayer	RHS150x100x4	-90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2669.787,10814.556,6481.49;2909.787,10964.556,6581.49		Ks_Shape
SHAPE	257	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	170.542,10889.556,6531.49	389.787,10889.556,6531.49	219.245	ByLayer	RHS150x100x4	-90	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	170.542,10814.556,6481.49;389.787,10964.556,6581.49		Ks_Shape
SHAPE	258	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	2754.787,274.242,3186.49	2754.787,274.242,6436.49	3250	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2704.787,199.242,3186.49;2804.787,349.242,6436.49		Ks_Shape
SHAPE	259	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	2959.787,10889.556,-81.51	2959.787,10889.556,5908.49	5990	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2909.787,10814.556,-81.51;3009.787,10964.556,5908.49		Ks_Shape
SHAPE	25A	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	459.787,8114.242,5908.49	459.787,8114.242,6456.49	548	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	409.787,8039.242,5908.49;509.787,8189.242,6456.49		Ks_Shape
SHAPE	25B	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	219.122,274.242,5898.49	219.122,274.242,6436.49	538	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	169.122,199.242,5898.49;269.122,349.242,6436.49		Ks_Shape
SHAPE	25C	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	459.787,8429.242,6531.49	459.787,7799.242,6531.49	630	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	409.787,7799.242,6456.49;509.787,8429.242,6606.49		Ks_Shape
SHAPE	25D	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	459.787,7779.242,6531.49	459.787,3722.886,6531.49	4056.356	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	409.787,3722.886,6456.49;509.787,7779.242,6606.49		Ks_Shape
SHAPE	25E	RHS150X100X4	BRITAIN.BS_CELSIUS_RHS	2959.787,6464.242,6531.49	2959.787,584.242,6531.49	5880	ByLayer	RHS150x100x4	0	0,0	0	0	1/0/0;0/1/0;0/0/1		PS_Shape	2909.787,584.242,6456.49;3009.787,6464.242,6606.49		Ks_Shape
