POLY	122	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	123	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	124	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	125	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	126	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	127	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	128	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
POLY	129	Ks_Plate	PS_Plate	5	1	-50,-50,0;50,-50,0;50,-25,0;-25,50,0;-50,50,0
